85.0,111.0,96.0,301.6876909829518
98.0,99.0,105.0,301.94692466143783
114.0,97.0,95.0,302.5754683752468
130.0,97.0,76.0,302.5985634879981
62.0,110.0,111.0,303.2760448419888
47.0,78.0,149.0,305.6715135872985
56.0,117.0,106.0,306.2779323996425
60.0,102.0,125.0,306.95404404609167
117.0,103.0,88.0,307.2039638263559
121.0,107.0,78.0,308.75312814710884
137.0,109.0,47.0,310.0184911319807
133.0,96.0,84.0,310.0718068296842
89.0,109.0,106.0,310.5702322190989
112.0,113.0,80.0,310.9389007506137
79.0,120.0,95.0,310.9536679213641
103.0,101.0,110.0,313.0092444471489
108.0,113.0,89.0,314.5243991429759
43.0,51.0,171.0,315.2939538648815
119.0,97.0,105.0,315.78285037941816
85.0,118.0,102.0,317.47377167748044
99.0,107.0,115.0,323.0468655532042
92.0,110.0,116.0,323.6455429941837
100.0,108.0,114.0,324.04949949814767
75.0,115.0,122.0,327.7004127963146
83.0,114.0,121.0,329.19771675810574
56.0,101.0,146.0,330.0792281786299
108.0,109.0,115.0,331.8826093760413
134.0,104.0,99.0,332.678570470056
58.0,128.0,115.0,332.8216841455797
141.0,116.0,66.0,333.0351690559497
107.0,114.0,111.0,334.08776798732094
78.0,110.0,133.0,334.3620090934375
131.0,103.0,107.0,335.44261222115176
92.0,106.0,133.0,336.47033324834155
106.0,129.0,90.0,337.5701547456469
136.0,107.0,100.0,339.1248848138396
128.0,108.0,113.0,344.3615412524314
126.0,142.0,29.0,344.4237715010391
84.0,135.0,107.0,347.26582149881955
130.0,120.0,96.0,347.7973772543433
137.0,111.0,104.0,348.36159206796174
105.0,127.0,108.0,348.3983245914437
80.0,139.0,104.0,348.99820916445975
97.0,118.0,129.0,350.71622587748914
125.0,120.0,105.0,350.720658742467
81.0,131.0,121.0,352.6379550526999
76.0,128.0,129.0,354.02432494992485
68.0,132.0,128.0,355.6263840043368
100.0,120.0,130.0,356.21107243458897
62.0,88.0,175.0,356.61794595196693
125.0,116.0,118.0,356.6607527863488
117.0,118.0,122.0,356.92405803353324
141.0,118.0,99.0,357.20953562824997
82.0,129.0,129.0,358.16438483257934
117.0,117.0,125.0,358.4767197374887
143.0,123.0,89.0,358.6712838292885
16.0,124.0,150.0,358.7937908813362
52.0,128.0,142.0,359.9777119836727
105.0,132.0,115.0,361.8261571096678
105.0,138.0,105.0,362.2953678888953
162.0,112.0,89.0,363.58433727609884
100.0,124.0,132.0,363.67284405080346
45.0,136.0,137.0,364.41191386774113
117.0,125.0,120.0,364.4986630848253
159.0,119.0,82.0,364.84867100535666
142.0,115.0,117.0,368.83238486472413
152.0,127.0,85.0,370.2497204168424
133.0,118.0,124.0,371.13713825299806
100.0,119.0,149.0,375.20297111197027
86.0,125.0,149.0,375.92751960983117
77.0,125.0,153.0,376.649346831705
148.0,123.0,109.0,377.91250744219883
117.0,125.0,135.0,378.7416820456259
119.0,126.0,134.0,380.44949514932335
133.0,125.0,127.0,382.893236384178
100.0,133.0,139.0,383.1749202795637
150.0,128.0,106.0,384.0574297875254
170.0,128.0,78.0,386.186301381859
169.0,130.0,80.0,388.8596936275666
106.0,132.0,143.0,389.2656447562513
143.0,138.0,103.0,389.3685141915689
72.0,144.0,142.0,389.3824236852506
125.0,133.0,130.0,390.2931014995333
110.0,126.0,150.0,391.0009390973377
90.0,148.0,130.0,391.0282718359377
127.0,139.0,120.0,391.29863665348364
141.0,127.0,127.0,391.96334231500526
144.0,135.0,112.0,392.7581953314278
131.0,135.0,125.0,392.97450915262937
95.0,146.0,134.0,394.27749141229833
172.0,147.0,7.0,394.5538273242955
165.0,117.0,120.0,395.5790776072782
156.0,140.0,94.0,397.82928578097415
137.0,127.0,137.0,397.8538470264552
132.0,119.0,151.0,398.0196927053359
115.0,132.0,147.0,398.75489319098017
152.0,132.0,117.0,399.64059537132863
152.0,125.0,129.0,400.6054158629786
107.0,159.0,111.0,400.9421862547642
106.0,143.0,142.0,403.5255374508533
105.0,136.0,153.0,404.511892400891
152.0,128.0,130.0,405.2404186097433
173.0,133.0,96.0,406.47844778736425
126.0,146.0,127.0,406.5436438747997
109.0,140.0,148.0,407.0069222576257
176.0,128.0,102.0,407.1007054464534
40.0,81.0,217.0,408.62358041203396
147.0,141.0,119.0,409.03309672781984
174.0,123.0,117.0,409.5345109084215
159.0,137.0,114.0,410.3538750083579
139.0,136.0,140.0,413.8522603047795
127.0,137.0,148.0,414.1593495224694
102.0,141.0,161.0,418.2134248801681
140.0,141.0,137.0,418.55096482537226
141.0,140.0,138.0,418.8676537143027
125.0,152.0,135.0,421.46772470587825
110.0,134.0,170.0,423.085965703189
33.0,146.0,177.0,423.5062674787116
79.0,151.0,163.0,424.44395150449486
145.0,142.0,138.0,424.6464821067343
164.0,142.0,119.0,425.38789743156775
109.0,151.0,151.0,425.388255560435
133.0,146.0,145.0,427.51408511153176
144.0,140.0,145.0,427.5319752296312
85.0,157.0,156.0,427.9231755124102
151.0,147.0,130.0,429.4325539119909
148.0,134.0,152.0,429.5426346708787
124.0,147.0,153.0,430.5555323140675
161.0,136.0,140.0,431.89940461075537
80.0,130.0,193.0,432.64458836757683
66.0,157.0,167.0,433.396478772613
166.0,149.0,115.0,433.8037790868125
171.0,148.0,112.0,435.0373973687492
133.0,141.0,161.0,436.37753776832966
94.0,158.0,160.0,437.2073128105247
101.0,141.0,181.0,440.0349018472853
109.0,165.0,145.0,440.1229364833762
145.0,153.0,139.0,440.517996759213
140.0,132.0,173.0,442.42711705573606
159.0,139.0,150.0,442.85634266020736
180.0,146.0,115.0,443.2026069206385
163.0,143.0,143.0,445.1398437218915
121.0,153.0,162.0,445.8759571233069
112.0,153.0,167.0,446.0104705539434
170.0,149.0,128.0,447.0432899899069
134.0,148.0,162.0,447.2005806961793
188.0,144.0,116.0,449.4267876973957
148.0,155.0,145.0,450.7271425499578
142.0,149.0,160.0,452.0225208714716
189.0,167.0,57.0,452.4588853904297
103.0,141.0,193.0,454.9552476274452
184.0,138.0,139.0,454.9714748956796
146.0,157.0,152.0,458.1919800967712
